bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
88125,122247,2010-04-14,Senate,"Reported Favorably With Substitute S-1",6,0,0,0,6
88126,122261,2009-08-26,House,"Reported With Recommendation Without Amendment(s)",11,0,0,0,11
88130,122311,2010-02-11,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
88131,122335,2010-06-09,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
88131,122336,2010-07-01,Senate,"Reported Favorably Without Amendment",18,0,0,0,18
88147,122538,2009-12-16,House,"Reported With Recommendation Without Amendment",6,3,0,0,9
88149,122572,2009-09-09,House,"Reported With Recommendation Without Amendment(s)",9,0,0,0,9
88150,122599,2009-09-09,House,"Reported With Recommendation Without Amendment(s)",9,0,0,0,9
88153,122622,2009-10-27,House,"Reported With Recommendation With Substitute H-2",9,1,0,0,10
88154,122642,2009-10-27,House,"Reported With Recommendation With Substitute H-1",9,1,0,0,10
88158,122684,2010-09-22,Senate,"Reported Favorably Without Amendment",17,0,0,0,17
88161,122707,2010-05-04,House,"Reported With Recommendation For Referral To Committee On Judiciary",14,0,0,0,14
88162,122725,2009-09-09,House,"Reported With Recommendation Without Amendment(s)",9,0,0,0,9
88164,122782,2010-05-06,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
88174,122875,2010-02-04,House,"Reported With Recommendation With Substitute H-3",7,0,0,0,7
88214,123353,2009-12-15,House,"Reported With Recommendation With Amendment(s)",13,0,0,0,13
88216,123368,2010-07-01,House,"Reported With Recommendation Without Amendment",7,1,0,0,8
88217,123386,2010-07-01,House,"Reported With Recommendation Without Amendment",7,1,0,0,8
88218,123396,2010-07-01,House,"Reported With Recommendation Without Amendment",7,1,0,0,8
88231,123575,2009-12-03,House,"Reported With Recommendation With Substitute H-4",6,3,0,0,9
88231,123576,2009-12-10,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88245,123749,2010-03-09,Senate,"Reported Favorably With Substitute S-1",16,0,0,0,16
88254,123871,2010-01-14,Senate,"Reported Favorably With Substitute S-1",17,0,0,0,17
88255,123888,2010-01-19,Senate,"Reported Favorably With Substitute S-1",16,0,0,0,16
88256,123900,2010-03-25,Senate,"Reported Favorably Without Amendment",10,7,0,0,17
88257,123910,2010-05-14,Senate,"Reported Favorably Without Amendment",17,0,0,0,17
88258,123927,2010-04-22,Senate,"Reported Favorably With Substitute S-1",18,0,0,0,18
88260,123955,2010-09-21,Senate,"Reported Favorably With Substitute S-6",17,0,0,0,17
88312,124544,2009-12-15,House,"Reported With Recommendation With Substitute H-1",10,1,0,0,11
88320,124633,2009-11-04,House,"Reported With Recommendation With Substitute H-2",9,0,0,0,9
88320,124634,2009-12-17,Senate,"Reported Favorably With Substitute S-2",6,0,0,0,6
88321,124641,2009-10-27,House,"Reported With Recommendation Without Amendment",10,0,0,0,10
88322,124651,2009-10-27,House,"Reported With Recommendation Without Amendment",10,0,0,0,10
88323,124656,2009-10-27,House,"Reported With Recommendation Without Amendment",10,0,0,0,10
88324,124665,2009-10-27,House,"Reported With Recommendation With Substitute H-1",10,0,0,0,10
88324,124666,2010-09-15,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
88330,124736,2009-10-21,House,"Reported With Recommendation With Substitute H-2",6,0,0,0,6
88330,124737,2009-12-10,Senate,"Reported Favorably With Substitute S-2",3,0,0,0,3
88332,124756,2009-12-10,House,"Reported With Recommendation With Substitute H-3",9,0,0,0,9
88332,124757,2010-03-09,Senate,"Reported Favorably With Substitute S-2",3,0,0,0,3
88347,124977,2009-10-13,House,"Reported With Recommendation With Substitute H-1",9,0,0,0,9
88348,125025,2009-10-13,House,"Reported With Recommendation With Substitute H-1",9,0,0,0,9
88349,125033,2009-10-13,House,"Reported With Recommendation With Substitute H-1",9,0,0,0,9
88352,125056,2009-11-04,House,"Reported With Recommendation Without Amendment(s)",8,0,0,0,8
88352,125057,2009-12-17,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
88353,125077,2009-11-04,House,"Reported With Recommendation Without Amendment(s)",8,0,0,0,8
88353,125078,2009-12-17,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
88354,125089,2009-11-04,House,"Reported With Recommendation With Substitute H-1",7,0,0,0,7
88354,125090,2009-12-17,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
88355,125106,2009-11-04,House,"Reported With Recommendation With Substitute H-1",7,0,0,0,7
88355,125107,2009-12-17,Senate,"Reported Favorably With Substitute S-1",6,0,0,0,6
88359,125165,2009-10-14,House,"Reported With Recommendation Without Amendment(s)",6,1,0,0,7
88365,125257,2009-10-21,House,"Reported With Recommendation Without Amendment(s)",9,0,0,0,9
88365,125258,2009-11-12,Senate,"Reported Favorably Without Amendment",11,7,0,0,18
88371,125317,2009-10-27,House,"Reported With Recommendation Without Amendment",10,0,0,0,10
88371,125320,2010-09-15,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
88376,125372,2009-10-27,House,"Reported With Recommendation With Substitute H-1",9,0,0,0,9
88381,125431,2010-02-11,Senate,"Reported Favorably With Substitute S-1",5,0,0,0,5
88399,125669,2009-12-02,House,"Reported With Recommendation Without Amendment",14,0,0,0,14
88401,125700,2010-01-21,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
88402,125707,2010-01-21,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
88403,125721,2010-01-21,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
88404,125742,2010-01-21,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
88405,125755,2010-01-21,House,"Reported With Recommendation With Substitute H-1",9,0,0,0,9
88406,125779,2009-11-04,House,"Reported With Recommendation Without Amendment",10,0,0,0,10
88406,125780,2010-03-17,Senate,"Reported Favorably With Substitute S-3",4,0,0,0,4
88411,125861,2010-02-11,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
88417,125919,2010-11-10,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
88418,125951,2009-12-01,House,"Reported With Recommendation Without Amendment",7,0,0,0,7
88435,126164,2009-12-17,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
88450,126333,2010-09-22,Senate,"Reported Favorably With Substitute S-1",17,0,0,0,17
88465,126504,2010-09-21,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
88469,126545,2010-11-10,House,"Reported With Recommendation With Substitute H-6",5,0,0,0,5
88472,126578,2009-12-02,House,"Reported With Recommendation With Substitute H-1",13,0,0,0,13
88472,126579,2010-01-19,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
88474,126604,2009-12-08,House,"Reported With Recommendation With Substitute H-2",15,2,0,0,17
88478,126643,2009-12-03,House,"Reported With Recommendation Without Amendment",9,6,0,0,15
88479,126650,2009-12-03,House,"Reported With Recommendation Without Amendment",9,6,0,0,15
88480,126662,2009-12-03,House,"Reported With Recommendation Without Amendment",9,6,0,0,15
88481,126688,2009-12-03,House,"Reported With Recommendation Without Amendment",9,6,0,0,15
88482,126693,2009-12-03,House,"Reported With Recommendation Without Amendment",9,6,0,0,15
88483,126705,2009-12-03,House,"Reported With Recommendation Without Amendment",12,3,0,0,15
88484,126714,2009-12-03,House,"Reported With Recommendation Without Amendment",9,6,0,0,15
88485,126733,2009-12-03,House,"Reported With Recommendation Without Amendment",9,6,0,0,15
88486,126747,2009-12-03,House,"Reported With Recommendation Without Amendment",9,6,0,0,15
88491,126818,2010-02-16,House,"Reported With Recommendation With Substitute H-2",9,4,0,0,13
88496,126871,2010-01-21,Senate,"Reported Favorably With Substitute S-1",15,0,0,0,15
88505,127392,2009-12-15,House,"Reported With Recommendation Without Amendment",16,0,0,0,16
88508,127427,2010-02-09,Senate,"Reported Favorably Without Amendment",16,0,0,0,16
88509,127439,2010-02-09,Senate,"Reported Favorably Without Amendment",16,0,0,0,16
88512,127475,2010-12-01,Senate,"Reported Favorably With Substitute S-1",12,2,0,0,14
88513,127486,2009-12-10,House,"Reported With Recommendation Without Amendment",9,0,0,0,9
88513,127487,2010-03-09,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88514,127501,2010-03-02,House,"Reported With Recommendation For Referral To Committee On Great Lakes And Environment",14,0,0,0,14
88517,127536,2010-09-16,Senate,"Reported Favorably With Substitute S-2",17,0,0,0,17
88518,127542,2010-12-01,Senate,"Reported Favorably With Substitute S-1",12,2,0,0,14
88522,127572,2009-12-16,House,"Reported With Recommendation With Substitute H-1",9,1,0,0,10
88523,127579,2010-03-23,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
88529,127622,2010-07-28,Senate,"Reported Favorably Without Amendment",16,0,0,0,16
88530,127624,2010-07-28,Senate,"Reported Favorably Without Amendment",16,0,0,0,16
88531,127629,2010-08-24,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
88532,127640,2010-06-01,House,"Reported With Recommendation With Substitute H-3",8,2,0,0,10
88537,127691,2009-12-16,House,"Reported With Recommendation With Substitute H-1",7,1,0,0,8
88567,127996,2010-09-14,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
88568,128006,2010-09-14,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
88575,128031,2010-12-03,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88582,128063,2010-05-18,House,"Reported With Recommendation With Substitute H-3",6,3,0,0,9
88583,128069,2010-05-18,House,"Reported With Recommendation With Substitute H-2",6,2,0,0,8
88584,128071,2010-05-18,House,"Reported With Recommendation Without Amendment",6,2,0,0,8
88586,128075,2010-09-21,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
88607,128164,2009-03-31,House,"Reported With Recommendation Without Amendment(s)",13,0,0,0,13
88627,128300,2009-12-10,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
88629,128311,2010-02-23,House,"Reported With Recommendation With Substitute H-1",16,0,0,0,16
88647,128428,2009-02-17,House,"Reported With Recommendation Without Amendment(s)",10,0,0,0,10
88672,128573,2009-03-25,House,"Reported With Recommendation Without Amendment(s)",9,1,0,0,10
88678,128607,2009-03-26,House,"Reported With Recommendation Without Amendment(s)",16,0,0,0,16
88710,128783,2009-05-13,House,"Reported With Recommendation Without Amendment(s)",11,0,0,0,11
88711,128784,2009-04-29,House,"Reported With Recommendation With Substitute H-1",17,0,0,0,17
88743,128983,2009-12-16,House,"Reported With Recommendation Without Amendment",8,0,0,0,8
88786,129309,2010-11-10,House,"Reported With Recommendation Without Amendment",13,0,0,0,13
88817,129663,2009-12-10,House,"Reported With Recommendation Without Amendment",12,0,0,0,12
88824,129747,2009-01-28,Senate,"Reported Favorably With Substitute S-1",4,3,0,0,7
88825,129755,2009-08-27,Senate,"Reported Favorably With Substitute S-2",5,1,0,0,6
88844,129921,2009-02-18,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
88845,129933,2009-02-18,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
88846,129950,2009-02-18,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
88847,129957,2009-02-18,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
88848,129970,2009-05-05,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
88849,129988,2010-03-09,Senate,"Reported Favorably With Substitute S-1",5,0,0,0,5
88849,129989,2010-05-11,House,"Reported With Recommendation Without Amendment",12,1,0,0,13
88850,130001,2010-03-09,Senate,"Reported Favorably With Substitute S-1",5,0,0,0,5
88850,130002,2010-05-11,House,"Reported With Recommendation Without Amendment",12,1,0,0,13
88851,130010,2010-03-09,Senate,"Reported Favorably With Substitute S-1",5,0,0,0,5
88851,130011,2010-05-11,House,"Reported With Recommendation Without Amendment",12,1,0,0,13
88857,130064,2009-11-04,House,"Reported With Recommendation For Referral To Committee On Great Lakes And Environment",8,0,0,0,8
88858,130076,2009-04-01,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
88861,130104,2009-12-10,Senate,"Reported Favorably With Substitute S-1",4,2,0,0,6
88870,130193,2009-03-10,Senate,"Reported Favorably Without Amendment",6,1,0,0,7
88871,130197,2009-06-09,Senate,"Reported Favorably With Substitute S-1",17,0,0,0,17
88892,130398,2009-03-10,Senate,"Reported Favorably With Substitute S-1",4,3,0,0,7
88893,130408,2009-01-28,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
88894,130420,2009-01-28,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
88894,130421,2009-07-28,House,"Reported With Recommendation With Substitute H-1",10,0,0,0,10
88895,130426,2009-01-28,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
88900,130472,2010-08-24,Senate,"Reported Favorably With Substitute S-2",6,0,0,0,6
88912,130582,2009-02-03,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
88913,130601,2009-02-03,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
88914,130618,2009-02-03,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
88915,130625,2009-02-03,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
88916,130632,2009-01-29,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
88918,130666,2009-08-27,Senate,"Reported Favorably With Substitute S-1",3,1,0,0,4
88919,130690,2009-03-03,Senate,"Reported Favorably Without Amendment",4,0,0,0,4
88921,130719,2009-02-03,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
88922,130744,2009-02-03,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88922,130745,2009-11-04,House,"Reported With Recommendation With Substitute H-3",8,0,0,0,8
88923,130758,2009-02-03,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88923,130759,2009-11-04,House,"Reported With Recommendation With Substitute H-1",8,0,0,0,8
88924,130776,2009-02-03,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88925,130792,2009-02-05,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88926,130805,2009-02-03,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88927,130816,2009-02-03,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88928,130837,2009-02-03,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88928,130838,2009-11-04,House,"Reported With Recommendation With Substitute H-1",8,0,0,0,8
88929,130849,2009-02-03,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88929,130850,2009-11-04,House,"Reported With Recommendation With Substitute H-1",8,0,0,0,8
88930,130858,2009-02-03,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88930,130859,2009-11-04,House,"Reported With Recommendation With Substitute H-1",8,0,0,0,8
88931,130874,2009-03-12,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
88936,130950,2009-05-07,Senate,"Reported Favorably With Substitute S-1",5,0,0,0,5
88949,131087,2009-02-12,Senate,"Reported Favorably With Substitute S-1",6,0,0,0,6
88949,131088,2009-12-16,House,"Reported With Recommendation With Substitute H-2",11,0,0,0,11
88955,131172,2010-03-23,House,"Reported With Recommendation With Substitute H-1",5,1,0,0,6
88957,131202,2009-03-18,House,"Reported With Recommendation Without Amendment",11,0,0,0,11
88961,131244,2010-11-10,Senate,"Reported Favorably With Substitute S-3",4,0,0,0,4
88961,131246,2010-12-01,House,"Reported With Recommendation Without Amendment",7,0,0,0,7
88964,131271,2009-04-21,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
88965,131286,2009-05-19,Senate,"Reported Favorably With Substitute S-1",5,2,0,0,7
88968,131318,2009-03-04,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
88969,131325,2009-03-04,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
88972,131340,2009-03-25,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
88973,131351,2009-03-25,Senate,"Reported Favorably With Substitute S-1",8,0,0,0,8
88974,131367,2009-03-10,Senate,"Reported Favorably With Substitute S-2",7,0,0,0,7
88986,131485,2009-04-22,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
88987,131501,2009-03-31,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
88987,131502,2009-09-15,House,"Reported With Recommendation Without Amendment(s)",10,0,0,0,10
89008,131722,2010-03-02,Senate,"Reported Favorably With Substitute S-1",6,0,0,0,6
89008,131723,2010-05-18,House,"Reported With Recommendation With Substitute H-1",9,0,0,0,9
89009,131746,2009-03-12,Senate,"Reported Favorably With Substitute S-1",5,0,0,0,5
89011,131780,2009-03-04,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
89013,131800,2009-03-03,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
89014,131804,2009-03-10,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
89015,131814,2010-01-19,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
89017,131828,2009-04-30,Senate,"Reported Favorably Without Amendment",16,0,0,0,16
89018,131846,2009-02-12,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
89018,131847,2009-04-02,House,"Reported With Recommendation With Substitute H-1",7,0,0,0,7
89019,131852,2009-02-12,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
89021,131867,2010-04-27,Senate,"Reported Favorably With Substitute S-2",4,3,0,0,7
89024,131908,2009-03-10,Senate,"Reported Favorably With Substitute S-2",6,0,0,0,6
89025,131915,2009-02-12,Senate,"Reported Favorably With Substitute S-1",6,0,0,0,6
89027,131929,2009-06-04,Senate,"Reported Favorably With Substitute S-2",5,0,0,0,5
89035,132048,2010-11-10,Senate,"Reported Favorably With Substitute S-3",4,0,0,0,4
89038,132085,2010-04-20,House,"Reported With Recommendation With Substitute H-1",8,0,0,0,8
89039,132119,2009-05-05,Senate,"Reported Favorably With Substitute S-1",6,0,0,0,6
89042,132159,2009-06-09,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
89050,132247,2009-03-12,Senate,"Reported Favorably With Substitute S-1",3,0,0,0,3
89050,132248,2009-03-25,House,"Reported With Recommendation Without Amendment(s)",9,0,0,0,9
89060,132347,2009-04-01,Senate,"Reported Favorably With Substitute S-1",18,0,0,0,18
89068,132404,2009-04-01,Senate,"Reported Favorably With Substitute S-1",18,0,0,0,18
89070,132442,2009-04-01,Senate,"Reported Favorably With Substitute S-1",18,0,0,0,18
89071,132456,2009-04-01,Senate,"Reported Favorably With Substitute S-1",16,1,0,0,17
89072,132466,2009-04-01,Senate,"Reported Favorably With Substitute S-1",18,0,0,0,18
89073,132490,2009-04-01,Senate,"Reported Favorably With Substitute S-1",17,0,0,0,17
89074,132497,2009-06-23,Senate,"Reported Favorably With Substitute S-1",11,6,0,0,17
89074,132498,2010-02-09,Senate,"Reported Favorably With Substitute S-3",16,0,0,0,16
89074,132499,2010-03-03,House,"Reported With Recommendation Without Amendment",27,0,0,0,27
89076,132520,2009-04-01,Senate,"Reported Favorably With Substitute S-1",18,0,0,0,18
89077,132529,2009-04-01,Senate,"Reported Favorably With Substitute S-1",18,0,0,0,18
89080,132566,2009-03-12,Senate,"Reported Favorably With Substitute S-2",3,0,0,0,3
89081,132577,2009-03-12,Senate,"Reported Favorably With Substitute S-2",3,0,0,0,3
89082,132590,2009-03-12,Senate,"Reported Favorably Without Amendment",2,1,0,0,3
89083,132597,2009-03-12,Senate,"Reported Favorably With Substitute S-1",3,0,0,0,3
89084,132605,2009-03-12,Senate,"Reported Favorably With Substitute S-1",3,0,0,0,3
89087,132647,2009-05-07,Senate,"Reported Favorably With Substitute S-1",5,0,0,0,5
89087,132648,2009-06-03,House,"Reported With Recommendation Without Amendment(s)",8,0,0,0,8
89105,132827,2009-04-21,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
89106,132837,2009-10-20,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
89113,132939,2009-05-07,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
89116,132986,2009-05-07,Senate,"Reported Favorably With Substitute S-2",4,0,0,0,4
89118,133009,2009-05-07,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
89119,133027,2009-05-07,Senate,"Reported Favorably With Substitute S-2",4,0,0,0,4
89136,133201,2009-04-02,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
89144,133279,2009-03-24,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
89145,133292,2009-03-12,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
89146,133305,2009-03-12,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
89148,133320,2009-05-27,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
89155,133369,2010-03-11,Senate,"Reported Favorably With Substitute S-4",7,0,0,0,7
89157,133393,2009-06-02,Senate,"Reported Favorably With Substitute S-1",17,0,0,0,17
89163,133434,2009-08-27,Senate,"Reported Favorably With Substitute S-2",5,1,0,0,6
89169,133489,2009-03-19,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
89172,133515,2009-03-31,Senate,"Reported Favorably With Substitute S-1",3,0,0,0,3
89172,133516,2009-06-02,House,"Reported With Recommendation With Substitute H-1",10,0,0,0,10
89173,133524,2009-12-17,Senate,"Reported Favorably With Substitute S-3",6,0,0,0,6
89181,133593,2009-05-07,Senate,"Reported Favorably Without Amendment",6,0,0,0,6
89184,133629,2009-04-21,Senate,"Reported Favorably Without Amendment",6,1,0,0,7
89185,133640,2009-03-26,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
89185,133641,2009-04-21,House,"Reported With Recommendation Without Amendment(s)",8,0,0,0,8
89186,133650,2009-03-26,Senate,"Reported Favorably With Substitute S-1",4,0,0,0,4
89186,133651,2009-04-21,House,"Reported With Recommendation Without Amendment(s)",8,0,0,0,8
89188,133674,2009-05-19,Senate,"Reported Favorably With Recommendation For Referral To Committee On Appropriations With Substitute S-1",6,0,0,0,6
89189,133681,2009-05-19,Senate,"Reported Favorably With Recommendation For Referral To Committee On Appropriations",6,0,0,0,6
89190,133701,2009-04-21,Senate,"Reported Favorably Without Amendment",6,1,0,0,7
89194,133721,2009-06-04,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
89197,133740,2009-05-12,House,"Reported With Recommendation Without Amendment",8,1,0,0,9
89198,133744,2009-05-12,House,"Reported With Recommendation Without Amendment",8,1,0,0,9
89202,133774,2009-03-19,Senate,"Reported Favorably Without Amendment",7,0,0,0,7
89202,133775,2009-03-26,House,"Reported With Recommendation Without Amendment(s)",7,0,0,0,7
89203,133778,2009-03-19,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
89203,133779,2009-03-26,House,"Reported With Recommendation Without Amendment(s)",7,0,0,0,7
89204,133786,2009-03-19,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
89204,133787,2009-03-26,House,"Reported With Recommendation Without Amendment(s)",8,0,0,0,8
89205,133791,2010-07-01,Senate,"Reported Favorably With Substitute S-2",18,0,0,0,18
89206,133800,2009-04-01,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
89207,133806,2009-04-01,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
89208,133815,2009-04-02,Senate,"Reported Favorably With Substitute S-1",8,0,0,0,8
89209,133826,2009-04-01,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
89210,133845,2009-04-01,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
89218,133901,2010-03-16,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
89218,133902,2010-11-09,House,"Reported With Recommendation Without Amendment",6,0,0,0,6
89222,133937,2009-03-25,Senate,"Reported Favorably With Substitute S-1",8,0,0,0,8
89223,133944,2009-03-25,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
89224,133950,2009-03-25,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
89226,133967,2010-09-21,Senate,"Reported Favorably With Substitute S-1",7,0,0,0,7
89232,134011,2009-03-31,Senate,"Reported Favorably Without Amendment",3,0,0,0,3
89232,134012,2009-05-05,House,"Reported With Recommendation Without Amendment(s)",11,0,0,0,11
89234,134029,2009-04-02,Senate,"Reported Favorably With Substitute S-1",8,0,0,0,8
89234,134030,2009-06-11,House,"Reported With Recommendation Without Amendment(s)",10,0,0,0,10
89235,134041,2009-04-01,Senate,"Reported Favorably Without Amendment",8,0,0,0,8
89235,134042,2009-06-11,House,"Reported With Recommendation Without Amendment(s)",10,0,0,0,10
89239,134104,2009-05-12,Senate,"Reported Favorably Without Amendment",17,0,0,0,17
89241,134134,2009-05-14,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
89241,134135,2009-10-07,House,"Reported With Recommendation Without Amendment(s)",8,0,0,0,8
89242,134142,2009-05-05,Senate,"Reported Favorably Without Amendment",5,0,0,0,5
89249,134193,2009-05-07,Senate,"Reported Favorably With Substitute S-1",4,1,0,0,5
89251,134202,2009-06-11,Senate,"Reported Favorably With Substitute S-2",4,0,0,0,4
89251,134203,2009-07-28,House,"Reported With Recommendation Without Amendment(s)",10,0,0,0,10
89255,134217,2009-05-05,Senate,"Reported Favorably With Substitute S-1",6,0,0,0,6
